"ID"	"EGLM_7b_t00_rtgs_Rating"	"EGLM_7b_t02_rtgs_Rating"	"EGLM_7b_t05_rtgs_Rating"	"EMG_70b_t00_rtgs_Rating"	"EMG_70b_t02_rtgs_Rating"	"EMG_70b_t05_rtgs_Rating"	"GPT4_t05_rtgs_Rating"	"MIX_8x7b_t00_rtgs_Rating"	"MIX_8x7b_t02_rtgs_Rating"	"MIX_8x7b_t05_rtgs_Rating"	"SKLM_7b_t00_rtgs_Rating"	"SKLM_7b_t02_rtgs_Rating"	"SKLM_7b_t05_rtgs_Rating"
"3143"	"ID_106815"	6	5	"6"	1	"1"	"5"	7	7	7	"7"	"7"	"Ich würde den Text mit einer 7 bewerten."	"7"
"3144"	"ID_106816"	6	6	"6"	1	"1"	"4"	7	7	7	"7"	"7"	"Die Anwältin erklärte dem Mandanten die Beweislage. Der war nun perfekt vorbereitet."	"7"
"3145"	"ID_106817"	6	5	"6"	1	"7"	"1"	7	7	7	"7"	"7"	"7"	"7"
"3146"	"ID_106818"	6	6	"5"	1	"1"	"5"	7	7	7	"7"	"7"	"7"	"7"
"3147"	"ID_106819"	6	6	"Der Text klingt perfekt."	1	"1"	"7"	7	7	7	"7"	"7"	"7"	"6"
"3148"	"ID_106820"	6	6	"6"	1	"5"	"3"	7	7	7	"7"	"7"	"7"	"7"
"3149"	"ID_106821"	6	6	"6"	1	"1"	"4"	7	7	7	"7"	"7"	"7"	"6"
"3150"	"ID_106822"	6	6	"6"	1	"7"	"1"	7	7	7	"7"	"7"	"5"	"5"
"3151"	"ID_106823"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"7"	"7"	"Ich würde den Text mit einer 7 bewerten, da er klar und gut strukturiert ist."
"3152"	"ID_106824"	6	6	"4"	1	"1"	"1"	7	7	7	"7"	"7"	"7"	"5"
"3153"	"ID_106825"	6	6	"6"	1	"1"	"7"	7	7	7	"7"	"7"	"7"	"7"
"3154"	"ID_106826"	6	6	"5"	1	"1"	"5"	7	7	7	"7"	"7"	"7"	"7"
"3155"	"ID_106827"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"7"	"7"	"7"
"3156"	"ID_106828"	6	5	"6"	1	"1"	"1"	7	7	7	"7"	"7"	"7"	"7"
"3157"	"ID_106829"	6	6	"6"	1	"1"	"5"	7	7	7	"7"	"7"	"5"	"7"
"3158"	"ID_106830"	6	6	"5"	1	"1"	"7"	7	7	7	"7"	"7"	"6"	"Ich würde den Text mit einer 7 bewerten, da er klar und verständlich ist."
"3159"	"ID_106831"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"7"	"Ich würde den Text mit einer 7 bewerten."	"5"
"3160"	"ID_106832"	5	5	"5"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"Der Text klingt 7=perfekt."
"3161"	"ID_106833"	5	5	"6"	1	"Der Anwalt erklärte dem Mandanten die Beweislage. Diese war uneindeutig."	"5"	7	7	7	"7"	"5"	"5"	"Ich würde den Text mit einer 7 bewerten."
"3162"	"ID_106834"	5	5	"6"	1	"1"	"6"	7	7	7	"7"	"5"	"5"	"5"
"3163"	"ID_106835"	5	5	"6"	1	"5"	"7"	7	7	7	"7"	"5"	"5"	"Ich würde den Text mit einer 6 bewerten. Es ist gut verständlich und hat einen ordentlichen Satzbau, aber es könnte etwas besser sein, wenn die beiden Teile des Satzes durch ein Komma oder eine andere Art von Verbindung getrennt"
"3164"	"ID_106836"	5	5	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3165"	"ID_106837"	5	5	"5"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3166"	"ID_106838"	5	5	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"Ich würde den Text mit einer 7 bewerten, da er klar und verständlich formuliert ist."
"3167"	"ID_106839"	5	5	"5"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"3168"	"ID_106840"	5	6	"5"	1	"5"	"1"	7	7	7	"7"	"5"	"5"	"6"
"3169"	"ID_106841"	5	5	"3"	1	"1"	"Der"	7	7	7	"7"	"5"	"5"	NA
"3170"	"ID_106842"	5	5	"4"	1	"6"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3171"	"ID_106843"	5	5	"4"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3172"	"ID_106844"	5	5	"5"	1	"1"	"7"	7	7	7	"7"	"5"	"Ich würde den Text als 6 bewerten."	"5"
"3173"	"ID_106845"	5	5	"5"	1	"1"	"A"	7	7	7	"7"	"5"	"5"	"6"
"3174"	"ID_106846"	5	5	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"7"
"3175"	"ID_106847"	5	5	"4"	1	"7"	"7"	7	7	7	"7"	"5"	"6"	"3"
"3176"	"ID_106848"	5	5	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3177"	"ID_106849"	5	6	"5"	1	"1"	"7"	7	7	7	"6"	"5"	"5"	"5"
"3178"	"ID_106850"	6	6	"6"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"5"
"3179"	"ID_106851"	6	6	"6"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"6"
"3180"	"ID_106852"	6	6	"6"	1	"1"	"7"	3	6	6	"6"	"5"	"5"	"5"
"3181"	"ID_106853"	6	6	"6"	1	"1"	"1"	4	6	6	"6"	"5"	"6"	"Dieser Text klingt für mich als Assistent sehr seltsam. Es gibt mehrere grammatikalische Fehler und die Bedeutung ist nicht klar. Ich würde ihn mit einer 1 bewerten."
"3182"	"ID_106854"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"5"	"5"	"Die Anfrage lautet: Der Gastgeber organisierte der Rednerin die Hotelsuite. Er freute sich über den Besuch. Wie klingt der Text? (1=sehr seltsam, 7=perfekt)"
"3183"	"ID_106855"	6	6	"6"	1	"5"	"1"	3	6	6	"6"	"5"	"6"	"5"
"3184"	"ID_106856"	6	6	"5"	1	"1"	"1"	4	6	6	"6"	"5"	"6"	"6"
"3185"	"ID_106857"	6	6	"6"	1	"1"	"5"	3	6	6	"6"	"5"	"5"	"5"
"3186"	"ID_106858"	6	6	"5"	1	"1"	"1"	4	7	7	"7"	"5"	"5"	"5"
"3187"	"ID_106859"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"5"	"6"	"Ich würde den Text mit einer 7 bewerten."
"3188"	"ID_106860"	6	6	"6"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"6"
"3189"	"ID_106861"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"5"	"6"	"5"
"3190"	"ID_106862"	6	6	"6"	1	"5"	"1"	4	7	7	"7"	"5"	"5"	"5"
"3191"	"ID_106863"	6	6	"6"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"5"
"3192"	"ID_106864"	6	6	"5"	1	"1"	"1"	3	6	6	"6"	"5"	"6"	"7"
"3193"	"ID_106865"	6	6	"5"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"5"
"3194"	"ID_106866"	6	6	"6"	1	"1"	"4"	5	7	7	"7"	"5"	"5"	"Ich würde den Text als 7 bewerten, da er klar und verständlich klingt."
"3195"	"ID_106867"	6	6	"5"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"5"
"3196"	"ID_106868"	6	6	"5"	1	"1"	"1"	3	6	6	"6"	"5"	"6"	"5"
"3197"	"ID_106869"	6	6	"5"	1	"1"	"1"	4	7	7	"6"	"5"	"5"	"Die Bewertung des Textes erfolgt auf einer Skala von 1 (sehr seltsam) bis 7 (perfekt)."
"3198"	"ID_106870"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"6"	"5"	"6"
"3199"	"ID_106871"	6	6	"6"	1	"1"	"1"	5	7	7	"6"	"5"	"7"	"Die Gastgeberin organisierte dem Redner die Hotelsuite. Er freute sich über die Einladung. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)"
"3200"	"ID_106872"	6	6	"6"	1	"1"	"5"	5	7	7	"6"	"5"	"5"	"5"
"3201"	"ID_106873"	6	6	"6"	1	"1"	"B"	4	7	6	"7"	"5"	"5"	"5"
"3202"	"ID_106874"	6	5	"5"	1	"1"	"5"	5	7	7	"7"	"6"	"6"	"6"
"3203"	"ID_106875"	6	6	"5"	1	"1"	"1"	5	7	7	"7"	"5"	"5"	"5"
"3204"	"ID_106876"	6	6	"6"	1	"1"	"1"	5	7	6	"6"	"5"	"6"	"6"
"3205"	"ID_106877"	6	6	"4"	1	"1"	"1"	5	7	7	"6"	"5"	"6"	"7"
"3206"	"ID_106878"	6	6	"7"	1	"1"	"5"	5	7	6	"7"	"5"	"Ich würde den Text mit einer 7 bewerten, da er klar und verständlich ist."	"Ich würde den Text als 7 (perfekt) bewerten."
"3207"	"ID_106879"	6	6	"5"	1	"1"	"1"	5	7	7	"7"	"5"	"7"	"Ich würde den Text als 6 bewerten, da er verständlich und korrekt klingt."
"3208"	"ID_106880"	6	5	"6"	1	"1"	"1"	5	7	7	"7"	"5"	"Ich würde den Text mit einer 7 bewerten."	"6"
"3209"	"ID_106881"	6	6	"6"	1	"1"	"1"	4	7	7	"6"	"5"	"6"	"6"
"3210"	"ID_106882"	6	6	"5"	1	"1"	"1"	4	7	7	"7"	"6"	"5"	"Ich würde den Text mit einer 6 bewerten. Die Verständlichkeit des Satzes und der Satzbau sind gut, es fehlt jedoch ein Hinweis auf die Aktivität oder das Ereignis, an dem der Redner eingeladen wurde."
"3211"	"ID_106883"	6	6	"6"	1	"1"	"5"	5	7	7	"7"	"5"	"7"	"5"
"3212"	"ID_106884"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"6"	"Ich würde den Text mit einer 7 bewerten."	"7"
"3213"	"ID_106885"	6	6	"5"	1	"1"	"5"	5	7	7	"7"	"6"	"6"	"6"
"3214"	"ID_106886"	6	6	"6"	1	"1"	"Se"	5	7	6	"6"	"5"	"6"	"7"
"3215"	"ID_106887"	6	6	"5"	1	"1"	"1"	5	7	7	"6"	"6"	"5"	"6"
"3216"	"ID_106888"	6	6	"6"	1	"1"	"5"	5	7	7	"7"	"6"	"6"	"6"
"3217"	"ID_106889"	6	6	"6"	1	"1"	"1"	4	7	7	"6"	"5"	"Ich würde den Text mit einer 7 bewerten. Er ist verständlich und hat einen guten Satzbau."	"Ich würde den Text mit einer 6 bewerten."
"3218"	"ID_106890"	6	6	"6"	1	"1"	"5"	5	7	7	"6"	"5"	"5"	"5"
"3219"	"ID_106891"	6	6	"6"	1	"7"	"1"	6	7	7	"7"	"6"	"6"	"6"
"3220"	"ID_106892"	6	6	"4"	1	"1"	"7"	5	7	7	"7"	"5"	"7"	"4"
"3221"	"ID_106893"	6	6	"6"	1	"1"	"Der"	5	7	7	"7"	"6"	"5"	"7"
"3222"	"ID_106894"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"6"	"6"	"Der Gastgeber organisierte dem Redner die Hotelsuite. Sie war frisch renoviert. (7)"
"3223"	"ID_106895"	6	6	"5"	1	"1"	"6"	6	7	7	"7"	"6"	"5"	"6"
"3224"	"ID_106896"	6	6	"6"	1	"1"	"5"	5	7	7	"7"	"5"	"7"	"5"
"3225"	"ID_106897"	6	6	"6"	1	"7"	"1"	5	7	7	"7"	"5"	"5"	"6"
"3226"	"ID_106898"	6	6	"6"	1	"1"	"5"	5	7	7	"7"	"6"	"6"	"5"
"3227"	"ID_106899"	6	6	"6"	1	"7"	"7"	5	7	7	"7"	"6"	"6"	NA
"3228"	"ID_106900"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"5"	"6"	"5"
"3229"	"ID_106901"	6	6	"6"	1	"1"	"4"	5	7	7	"7"	"6"	"Die Antwort auf die Frage, wie der Text klingt, wäre 7=perfekt."	"6"
"3230"	"ID_106902"	6	6	"6"	1	"1"	"2"	5	7	7	"7"	"5"	"5"	"6"
"3231"	"ID_106903"	6	6	"5"	1	"1"	"6"	5	7	7	"7"	"6"	"6"	"6"
"3232"	"ID_106904"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"6"	"6"	"6"
"3233"	"ID_106905"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"6"	"5"	"7"
"3234"	"ID_106906"	6	6	"7"	1	"1"	"5"	6	7	7	"7"	"6"	"6"	"5"
"3235"	"ID_106907"	6	6	"6"	1	"1"	"7"	5	7	7	"7"	"5"	"6"	"5"
"3236"	"ID_106908"	6	6	"7"	1	"1"	"H"	6	7	7	"7"	"6"	"5"	NA
"3237"	"ID_106909"	6	6	"6"	1	"Der Gastgeber organisierte dem Redner die Hotelsuite. Sie war frisch renoviert."	"1"	5	7	7	"7"	"6"	"6"	"7"
"3238"	"ID_106910"	6	6	"6"	1	"1"	"1"	6	7	7	"7"	"5"	"5"	"4"
"3239"	"ID_106911"	6	6	"6"	1	"7"	"1"	6	7	7	"7"	"5"	"5"	"5"
"3240"	"ID_106912"	6	6	"6"	1	"1"	"1"	6	7	7	"7"	"5"	"5"	"6"
"3241"	"ID_106913"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3242"	"ID_106914"	6	6	"6"	1	"1"	"1"	6	7	7	"7"	"5"	"5"	"5"
"3243"	"ID_106915"	6	6	"6"	1	"1"	"4"	6	7	7	"7"	"5"	"5"	"Ich würde den Text mit einer 5 bewerten. Die Verständlichkeit ist gut, jedoch könnte der Satzbau etwas verbessert werden."
"3244"	"ID_106916"	6	6	"5"	1	"1"	"1"	6	7	7	"7"	"5"	"5"	"5"
"3245"	"ID_106917"	6	6	"6"	1	"1"	"1"	6	7	7	"7"	"5"	"5"	"6"
"3246"	"ID_106918"	6	6	"4"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3247"	"ID_106919"	6	6	"6"	1	"1"	"2"	6	7	7	"7"	"5"	"5"	"6"
"3248"	"ID_106920"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3249"	"ID_106921"	6	6	"6"	1	"1"	"7"	6	7	7	"7"	"5"	"Ich würde den Text als 7 (perfekt) bewerten."	"5"
"3250"	"ID_106922"	6	6	"7"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"Wie klingt der Text? (1=sehr seltsam, 7=perfekt)"
"3251"	"ID_106923"	6	6	"5"	1	"1"	"5"	6	7	7	"7"	"5"	"5"	"4"
"3252"	"ID_106924"	6	5	"6"	1	"1"	"7"	7	7	7	"7"	"5"	"6"	"5"
"3253"	"ID_106925"	6	6	"5"	1	"7"	"1"	7	7	7	"7"	"5"	"5"	"6"
"3254"	"ID_106926"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"Die Verständlichkeit des Satzes und der Satzbau sind perfekt."
"3255"	"ID_106927"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3256"	"ID_106928"	6	6	"6"	1	"1"	"1"	6	7	7	"7"	"5"	"6"	"5"
"3257"	"ID_106929"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"6"
"3258"	"ID_106930"	6	6	"6"	1	"1"	"5"	7	7	7	"7"	"5"	"7"	"5"
"3259"	"ID_106931"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3260"	"ID_106932"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"7"	"5"
"3261"	"ID_106933"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"7"
"3262"	"ID_106934"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"Ich würde den Text als 7=perfekt einstufen."
"3263"	"ID_106935"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3264"	"ID_106936"	6	6	"6"	1	"5"	"1"	7	7	7	"7"	"5"	"Ich würde den Text mit einer 7 bewerten."	"5"
"3265"	"ID_106937"	6	6	"6"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"3266"	"ID_106938"	6	6	"6"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"3267"	"ID_106939"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"7"	"Die Mutter kaufte dem Sohn die Zuckerwatte. Der war umgehend gut gelaunt."
"3268"	"ID_106940"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"7"	"6"
"3269"	"ID_106941"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"Ich würde den Text mit einer 7 bewerten."
"3270"	"ID_106942"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"Ich würde den Text als 7 bewerten."
"3271"	"ID_106943"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3272"	"ID_106944"	6	6	"6"	1	"7"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3273"	"ID_106945"	6	5	"5"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3274"	"ID_106946"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3275"	"ID_106947"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"Ich würde den Text mit einer 7 bewerten."	"Ich würde den Text als 7 (perfekt) einstufen."
"3276"	"ID_106948"	6	6	"7"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"7"
"3277"	"ID_106949"	6	6	"6"	1	"7"	""	7	7	7	"7"	"5"	"5"	"5"
"3278"	"ID_106950"	6	6	"5"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"3279"	"ID_106951"	6	6	"6"	1	"1"	"4"	7	7	7	"7"	"5"	"Die Antwort auf die Frage, wie der Text klingt, hängt von persönlichen Vorlieben und dem Kontext ab. Daher kann ich keine genaue Zahl angeben."	"5"
"3280"	"ID_106952"	6	6	"Der Vater kaufte dem Sohn die Zuckerwatte. Diese schmeckte nach Erdbeeren."	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"6"
"3281"	"ID_106953"	6	5	"6"	1	"1"	"7"	7	7	7	"7"	"5"	"6"	"6"
"3282"	"ID_106954"	6	6	"5"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3283"	"ID_106955"	6	5	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3284"	"ID_106956"	6	6	"6"	1	"1"	"4"	7	7	7	"7"	"5"	"5"	"Ich würde den Text als 4 bewerten."
"3285"	"ID_106957"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"6"
"3286"	"ID_106958"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"Da der Text unvollständig ist, kann ich keine Bewertung abgeben."
"3287"	"ID_106959"	6	6	"5"	1	"6"	"1"	7	7	7	"7"	"5"	"5"	"4"
"3288"	"ID_106960"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"4"
"3289"	"ID_106961"	6	6	"6"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3290"	"ID_106962"	6	5	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"3291"	"ID_106963"	6	6	"4"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"3292"	"ID_106964"	6	6	"7"	1	"1"	"6"	7	7	7	"7"	"5"	"5"	NA
"3293"	"ID_106965"	6	6	"6"	1	"1"	"6"	7	7	7	"7"	"5"	"5"	"5"
"3294"	"ID_106966"	6	6	"6"	1	"1"	"6"	7	7	7	"7"	"5"	"5"	"5"
"3295"	"ID_106967"	6	6	"6"	1	"1"	"6"	7	7	7	"7"	"5"	"5"	"4"
"3296"	"ID_106968"	6	6	"5"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"Ich würde den Text mit einer 1 bewerten."
"3297"	"ID_106969"	6	6	"4"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"5"
"3298"	"ID_106970"	6	6	"5"	1	"7"	"7"	5	6	6	"6"	"5"	"5"	"6"
"3299"	"ID_106971"	6	6	"6"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"5"
"3300"	"ID_106972"	6	6	"6"	1	"1"	"5"	5	6	6	"6"	"5"	"4"	"5"
"3301"	"ID_106973"	6	6	"6"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"Der Text klingt etwas seltsam. Ich würde ihn mit einer 4 bewerten."
"3302"	"ID_106974"	6	5	"6"	1	"1"	"5"	5	6	6	"7"	"5"	"Ich würde den Text mit einer 5 bewerten."	"5"
"3303"	"ID_106975"	6	5	"6"	1	"7"	"1"	4	6	6	"7"	"5"	"5"	"Ich würde den Text als 5 bewerten. Die Verständlichkeit ist gut, aber der Satzbau könnte etwas verbessert werden."
"3304"	"ID_106976"	6	6	"4"	1	"1"	"4"	4	6	6	"6"	"5"	"5"	NA
"3305"	"ID_106977"	6	5	"6"	1	"1"	"5"	4	6	6	"6"	"5"	"5"	"5"
"3306"	"ID_106978"	6	6	"5"	1	"Der Lieferant baute der Kundin die Kommode. Dieser war dabei etwas ungeschickt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)"	"1"	4	6	6	"6"	"5"	"5"	"4"
"3307"	"ID_106979"	6	6	"4"	1	"1"	"7"	4	6	6	"6"	"5"	"6"	"Die Antwort auf die Frage lautet: 5"
"3308"	"ID_106980"	6	6	"6"	1	"1"	"Se"	4	6	6	"7"	"5"	"5"	"Ich würde den Text mit einer 5 bewerten."
"3309"	"ID_106981"	6	6	"5"	1	"1"	"6"	3	6	6	"6"	"5"	"5"	"5"
"3310"	"ID_106982"	6	6	"5"	1	"5"	"1"	3	6	6	"6"	"5"	"5"	"5"
"3311"	"ID_106983"	6	6	"6"	1	"1"	"5"	4	6	6	"6"	"5"	"5"	"5"
"3312"	"ID_106984"	6	6	"5"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"6"
"3313"	"ID_106985"	6	6	"5"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"5"
"3314"	"ID_106986"	6	6	"4"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"5"
"3315"	"ID_106987"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"2"
"3316"	"ID_106988"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"5"
"3317"	"ID_106989"	6	6	"6"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"6"
"3318"	"ID_106990"	6	5	"5"	1	"1"	"5"	5	6	6	"6"	"5"	"5"	"5"
"3319"	"ID_106991"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"6"	"5"
"3320"	"ID_106992"	6	6	"5"	1	"7"	"1"	5	6	6	"6"	"5"	"5"	"Die Lieferantin baute dem Kunden die Kommode. Der war nämlich etwas ungeschickt. \nWie klingt der Text? (1=sehr seltsam, 7=perfekt)"
"3321"	"ID_106993"	6	6	"5"	1	"1"	"7"	5	6	6	"6"	"5"	"5"	"5"
"3322"	"ID_106994"	6	6	"5"	1	"7"	"5"	5	6	6	"6"	"5"	"5"	"5"
"3323"	"ID_106995"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"5"
"3324"	"ID_106996"	6	6	"5"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"5"
"3325"	"ID_106997"	6	6	"5"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"5"
"3326"	"ID_106998"	6	6	"6"	1	"1"	"5"	5	6	6	"6"	"5"	"5"	"5"
"3327"	"ID_106999"	6	6	"5"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"Ich würde den Text mit einer 5 bewerten."
"3328"	"ID_107000"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"Ich würde den Text mit einer 5 bewerten."	"Die Lieferantin baute dem Kunden die Kommode. Der war nämlich etwas ungeschickt."
"3329"	"ID_107001"	6	5	"6"	1	"1"	"7"	5	6	6	"6"	"5"	"5"	"5"
"3330"	"ID_107002"	6	5	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"Die Kommode wurde von der Lieferantin gebaut, und der Kunde war ungeschickt. (7)"
"3331"	"ID_107003"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"6"
"3332"	"ID_107004"	6	6	"6"	1	"1"	"4"	5	6	6	"6"	"5"	"5"	NA
"3333"	"ID_107005"	6	6	"6"	1	"5"	"1"	5	6	6	"6"	"5"	"5"	"5"
"3334"	"ID_107006"	6	6	"6"	1	"1"	"1"	5	6	6	"6"	"5"	"5"	"4"
"3335"	"ID_107007"	6	6	"5"	1	"1"	"5"	5	6	6	"I"	"5"	"5"	"4"
"3336"	"ID_107008"	6	6	"6"	1	"5"	"1"	3	6	6	"6"	"5"	"6"	"5"
"3337"	"ID_107009"	6	6	"6"	1	"5"	"3"	3	7	7	"7"	"5"	"5"	"5"
"3338"	"ID_107010"	6	6	"5"	1	"1"	"6"	4	7	7	"7"	"5"	"5"	"5"
"3339"	"ID_107011"	6	6	"5"	1	"1"	"7"	4	7	7	"7"	"5"	"5"	"5"
"3340"	"ID_107012"	6	6	"6"	1	"1"	"1"	4	7	7	"7"	"5"	"6"	"6"
"3341"	"ID_107013"	6	6	"4"	1	"1"	"7"	3	7	7	"7"	"5"	"5"	"7"
"3342"	"ID_107014"	6	6	"5"	1	"1"	"7"	5	7	7	"7"	"5"	"Ich würde den Text mit einer 7 bewerten."	"6"
"3343"	"ID_107015"	6	6	"Der Lieferant baute dem Kunden die Kommode. Sie war sehr geräumig."	1	"1"	"6"	4	7	7	"7"	"5"	"6"	"Ich würde den Text als 7 (perfekt) bewerten."
"3344"	"ID_107016"	6	6	"6"	1	"7"	"7"	3	7	7	"7"	"5"	"7"	"Die Kommode war sehr geräumig. (7)"
"3345"	"ID_107017"	6	6	"6"	1	"1"	"1"	5	7	7	"7"	"5"	"6"	"Die Kommode war sehr geräumig."
"3346"	"ID_107018"	6	6	"4"	1	"7"	"5"	4	7	7	"7"	"5"	"5"	"6"
"3347"	"ID_107019"	6	6	"6"	1	"1"	"Der"	5	7	7	"7"	"5"	"5"	"5"
"3348"	"ID_107020"	6	6	"6"	1	"7"	"4"	3	7	7	"7"	"5"	"6"	"Ich würde den Text als 7 (perfekt) bewerten."
"3349"	"ID_107021"	6	6	"6"	1	"1"	"7"	5	7	7	"7"	"5"	"6"	"6"
"3350"	"ID_107022"	6	6	"6"	1	"1"	"6"	3	7	7	"7"	"5"	"5"	"5"
"3351"	"ID_107023"	6	6	"6"	1	"1"	"6"	4	7	7	"7"	"5"	"7"	"5"
"3352"	"ID_107024"	6	6	"6"	1	"7"	"1"	4	7	7	"7"	"5"	"5"	"5"
"3353"	"ID_107025"	6	5	"6"	1	"1"	"5"	4	7	7	"7"	"5"	"6"	"6"
"3354"	"ID_107026"	6	5	"6"	1	"1"	"1"	4	7	7	"7"	"5"	"5"	"5"
"3355"	"ID_107027"	6	6	"5"	1	"1"	"6"	4	7	7	"7"	"5"	"5"	"5"
"3356"	"ID_107028"	6	6	"6"	1	"1"	"Der"	4	7	7	"7"	"5"	"4"	"5"
"3357"	"ID_107029"	6	6	"6"	1	"1"	"6"	3	7	7	"7"	"5"	"5"	"5"
"3358"	"ID_107030"	6	6	"6"	1	"1"	"1"	3	6	6	"6"	"5"	"5"	"5"
"3359"	"ID_107031"	6	6	"4"	1	"1"	"5"	3	6	6	"6"	"5"	"5"	"5"
"3360"	"ID_107032"	6	6	"4"	1	"1"	"6"	5	6	6	"6"	"5"	"5"	"Ich würde den Text mit einer 3 bewerten."
"3361"	"ID_107033"	6	6	"6"	1	"6"	"1"	5	6	6	"6"	"5"	"5"	"Ich würde den Text mit einer 5 bewerten."
